customer_id,product_id,journey_pattern,pattern_length_stages,duration_days,final_stage_reached,avg_campaign_opens,avg_campaign_clicks,conversion_flag_journey,avg_product_in_cart,pattern_year,success_rate_for_year
CUST0092,PROD012,Lead,1,0,Lead,1.03,0.0,No,1.03,2024,0.63
CUST0092,PROD031,Lead -> Awareness,2,15,Awareness,1.0,1.0,No,0.5,2023,0.6
CUST0092,PROD034,Lead -> Awareness,2,15,Awareness,1.0,1.0,No,1.0,2023,0.6
CUST0092,PROD043,Lead -> Awareness,2,7,Awareness,0.0,0.0,No,0.5,2023,0.6
CUST0092,PROD046,Lead -> Awareness,2,8,Awareness,1.03,1.03,No,1.03,2024,0.63
CUST0093,PROD042,Lead -> Awareness,2,5,Awareness,1.03,1.03,No,1.03,2024,0.63
CUST0093,PROD046,Lead -> Consideration -> Awareness -> Purchase -> Service -> Loyalty,6,54,Loyalty,0.0,0.0,Yes,0.5,2023,0.6
CUST0094,PROD018,Lead -> Awareness -> Service -> Purchase -> Consideration,5,29,Consideration,0.0,0.0,Yes,1.03,2024,0.63
CUST0094,PROD020,Lead -> Awareness -> Purchase -> Consideration -> Loyalty -> Service,6,47,Service,1.0,1.0,Yes,0.5,2023,0.6
CUST0094,PROD025,Lead,1,0,Lead,1.0,1.0,No,1.0,2023,0.6
CUST0094,PROD038,Lead,1,0,Lead,1.0,0.0,No,0.0,2023,0.6
CUST0095,PROD048,Lead -> Awareness -> Consideration -> Service -> Purchase -> Loyalty,6,54,Loyalty,1.03,1.03,Yes,0.69,2024,0.63
CUST0096,PROD038,Lead -> Awareness -> Consideration -> Purchase,4,29,Purchase,0.0,0.0,Yes,1.0,2023,0.6
CUST0097,PROD029,Lead,1,0,Lead,1.0,0.0,No,1.0,2023,0.6
CUST0098,PROD031,Lead,1,0,Lead,1.0,1.0,No,0.0,2023,0.6
CUST0098,PROD043,Lead -> Awareness -> Consideration -> Purchase,4,44,Purchase,1.03,0.0,Yes,0.77,2024,0.63
CUST0099,PROD008,Lead -> Awareness -> Consideration,3,26,Consideration,1.0,1.0,No,0.67,2023,0.6
CUST0099,PROD008,Lead -> Awareness -> Consideration,3,22,Consideration,1.03,1.03,No,0.34,2024,0.63
CUST0099,PROD018,Lead -> Consideration -> Awareness -> Purchase -> Service -> Loyalty -> Advocacy,7,90,Advocacy,1.0,0.0,Yes,0.71,2023,0.6
CUST0100,PROD009,Lead,1,0,Lead,1.0,0.0,No,0.0,2023,0.6
CUST0100,PROD025,Lead -> Awareness -> Consideration -> Purchase -> Loyalty -> Service,6,55,Service,1.03,1.03,Yes,1.03,2024,0.63
CUST0101,PROD022,Lead -> Awareness,2,4,Awareness,1.0,1.0,No,1.0,2023,0.6
CUST0102,PROD023,Lead -> Awareness,2,8,Awareness,1.0,0.0,No,0.5,2023,0.6
CUST0102,PROD029,Lead -> Awareness,2,13,Awareness,0.0,0.0,No,0.5,2023,0.6
CUST0102,PROD036,Lead -> Awareness,2,15,Awareness,1.0,0.0,No,1.0,2023,0.6
CUST0102,PROD046,Lead -> Awareness -> Consideration,3,25,Consideration,0.0,0.0,No,0.69,2024,0.63
CUST0103,PROD005,Lead -> Awareness,2,7,Awareness,1.0,0.0,No,1.0,2023,0.6
CUST0103,PROD017,Lead -> Consideration -> Awareness -> Purchase -> Service,5,55,Service,0.0,0.0,Yes,0.82,2024,0.63
CUST0104,PROD022,Lead,1,0,Lead,1.0,0.0,No,1.0,2023,0.6
CUST0105,PROD011,Lead -> Awareness -> Consideration,3,19,Consideration,0.0,0.0,No,0.69,2024,0.63
CUST0105,PROD012,Lead,1,0,Lead,1.03,1.03,No,0.0,2024,0.63
CUST0105,PROD014,Lead -> Awareness -> Consideration,3,27,Consideration,1.0,0.0,No,1.0,2023,0.6
CUST0105,PROD027,Lead -> Awareness -> Consideration,3,16,Consideration,1.03,1.03,No,0.69,2024,0.63
CUST0105,PROD046,Lead -> Awareness -> Consideration -> Purchase -> Service -> Loyalty,6,59,Loyalty,1.03,0.0,Yes,0.86,2024,0.63
CUST0105,PROD048,Lead -> Awareness -> Consideration -> Purchase -> Service -> Loyalty,6,59,Loyalty,1.03,0.0,Yes,0.69,2024,0.63
CUST0106,PROD008,Lead,1,0,Lead,0.0,0.0,No,1.03,2024,0.63
CUST0106,PROD008,Lead -> Awareness -> Purchase -> Consideration,4,19,Consideration,1.0,0.0,Yes,0.75,2023,0.6
CUST0107,PROD007,Lead -> Awareness,2,7,Awareness,1.0,1.0,No,1.0,2023,0.6
CUST0107,PROD015,Lead -> Awareness -> Consideration,3,29,Consideration,1.0,0.0,No,0.67,2023,0.6
CUST0107,PROD028,Lead -> Consideration -> Awareness -> Purchase -> Service,5,36,Service,1.0,0.0,Yes,0.4,2023,0.6
CUST0107,PROD033,Lead,1,0,Lead,1.0,0.0,No,1.0,2023,0.6
CUST0107,PROD049,Lead -> Awareness -> Consideration,3,22,Consideration,1.0,0.0,No,1.0,2023,0.6
CUST0108,PROD038,Lead -> Awareness -> Consideration,3,16,Consideration,1.03,1.03,No,0.69,2024,0.63
CUST0108,PROD044,Lead -> Awareness,2,13,Awareness,1.03,1.03,No,1.03,2024,0.63
CUST0109,PROD001,Lead -> Awareness -> Purchase -> Consideration -> Service,5,55,Service,1.0,0.0,Yes,0.6,2023,0.6
CUST0109,PROD009,Lead,1,0,Lead,0.0,0.0,No,0.0,2023,0.6
CUST0109,PROD016,Lead -> Awareness -> Consideration,3,28,Consideration,1.0,0.0,No,0.67,2023,0.6
CUST0109,PROD025,Lead,1,0,Lead,0.0,0.0,No,1.03,2024,0.63
CUST0109,PROD033,Lead -> Awareness,2,6,Awareness,1.0,0.0,No,1.0,2023,0.6
CUST0109,PROD048,Lead,1,0,Lead,1.0,0.0,No,0.0,2023,0.6
CUST0110,PROD012,Lead,1,0,Lead,0.0,0.0,No,1.0,2023,0.6
CUST0111,PROD008,Lead,1,0,Lead,0.0,0.0,No,0.0,2023,0.6
CUST0111,PROD039,Lead -> Awareness -> Consideration -> Purchase -> Service,5,27,Service,1.03,0.0,Yes,0.41,2024,0.63
CUST0111,PROD041,Lead -> Awareness,2,12,Awareness,1.0,1.0,No,0.5,2023,0.6
CUST0112,PROD038,Lead -> Awareness -> Consideration -> Service -> Loyalty -> Purchase,6,29,Purchase,0.0,0.0,Yes,0.69,2024,0.63
CUST0113,PROD005,Lead -> Awareness -> Consideration -> Purchase -> Service,5,40,Service,1.0,0.0,Yes,0.8,2023,0.6
CUST0113,PROD027,Lead,1,0,Lead,1.03,0.0,No,1.03,2024,0.63
CUST0113,PROD039,Lead -> Awareness -> Consideration,3,22,Consideration,1.0,0.0,No,0.67,2023,0.6
CUST0113,PROD042,Lead -> Awareness,2,14,Awareness,1.03,1.03,No,0.52,2024,0.63
CUST0113,PROD047,Lead -> Consideration -> Awareness -> Purchase -> Service,5,36,Service,1.0,0.0,Yes,0.8,2023,0.6
CUST0114,PROD025,Lead,1,0,Lead,1.0,1.0,No,1.0,2023,0.6
CUST0114,PROD040,Lead,1,0,Lead,1.03,0.0,No,1.03,2024,0.63
CUST0115,PROD016,Lead -> Awareness -> Consideration -> Purchase,4,45,Purchase,1.03,0.0,Yes,0.77,2024,0.63
CUST0115,PROD028,Lead -> Awareness -> Consideration,3,22,Consideration,1.0,0.0,No,0.33,2023,0.6
CUST0116,PROD016,Lead -> Awareness -> Consideration -> Purchase -> Loyalty -> Service -> Advocacy,7,89,Advocacy,1.0,0.0,Yes,0.71,2023,0.6
CUST0116,PROD024,Lead -> Awareness -> Consideration -> Purchase,4,29,Purchase,0.0,0.0,No,0.77,2024,0.63
CUST0116,PROD035,Lead -> Awareness -> Consideration,3,18,Consideration,0.0,0.0,No,1.0,2023,0.6
CUST0117,PROD004,Lead,1,0,Lead,1.0,0.0,No,0.0,2023,0.6
CUST0117,PROD038,Lead,1,0,Lead,1.03,0.0,No,1.03,2024,0.63
CUST0117,PROD047,Lead -> Awareness -> Consideration -> Service -> Purchase,5,32,Purchase,1.03,1.03,Yes,0.82,2024,0.63
CUST0118,PROD012,Lead -> Awareness -> Consideration,3,12,Consideration,1.03,0.0,No,0.34,2024,0.63
CUST0119,PROD017,Lead -> Awareness -> Purchase -> Consideration -> Service -> Loyalty,6,55,Loyalty,1.0,0.0,Yes,0.33,2023,0.6
CUST0119,PROD023,Lead,1,0,Lead,1.0,1.0,No,0.0,2023,0.6
CUST0119,PROD026,Lead -> Awareness -> Consideration -> Purchase,4,45,Purchase,1.03,1.03,No,1.03,2024,0.63
CUST0119,PROD026,Lead -> Awareness,2,7,Awareness,1.03,0.0,No,0.52,2024,0.63
CUST0119,PROD041,Lead,1,0,Lead,1.03,0.0,No,1.03,2024,0.63
CUST0119,PROD046,Lead -> Awareness -> Purchase -> Consideration,4,15,Consideration,0.0,0.0,Yes,0.5,2023,0.6
CUST0120,PROD015,Lead -> Awareness,2,6,Awareness,1.0,0.0,No,0.5,2023,0.6
CUST0121,PROD012,Lead -> Awareness,2,12,Awareness,0.0,0.0,No,0.5,2023,0.6
CUST0123,PROD002,Lead,1,0,Lead,1.03,0.0,No,1.03,2024,0.63
CUST0123,PROD013,Lead -> Consideration -> Awareness,3,13,Awareness,1.0,0.0,No,1.0,2023,0.6
CUST0123,PROD020,Lead,1,0,Lead,1.03,0.0,No,1.03,2024,0.63
CUST0123,PROD024,Lead -> Awareness -> Consideration,3,20,Consideration,1.0,0.0,No,0.67,2023,0.6
CUST0123,PROD033,Lead,1,0,Lead,1.0,1.0,No,1.0,2023,0.6
CUST0123,PROD049,Lead -> Awareness,2,7,Awareness,1.03,0.0,No,1.03,2024,0.63
CUST0124,PROD004,Lead -> Awareness,2,13,Awareness,1.0,0.0,No,0.5,2023,0.6
CUST0124,PROD013,Lead -> Awareness -> Consideration -> Purchase -> Service,5,36,Service,1.0,0.0,Yes,0.4,2023,0.6
CUST0125,PROD008,Lead,1,0,Lead,1.0,0.0,No,1.0,2023,0.6
CUST0125,PROD014,Lead -> Awareness -> Consideration,3,28,Consideration,1.03,0.0,No,0.69,2024,0.63
CUST0125,PROD046,Lead,1,0,Lead,0.0,0.0,No,1.03,2024,0.63
CUST0125,PROD046,Lead -> Awareness,2,10,Awareness,0.0,0.0,No,0.52,2024,0.63
CUST0126,PROD009,Lead -> Awareness -> Consideration -> Purchase,4,41,Purchase,1.0,0.0,No,0.5,2023,0.6
CUST0126,PROD042,Lead -> Awareness -> Consideration,3,15,Consideration,1.0,0.0,No,0.67,2023,0.6
CUST0127,PROD005,Lead,1,0,Lead,0.0,0.0,No,1.03,2024,0.63
CUST0127,PROD012,Lead -> Awareness,2,4,Awareness,0.0,0.0,No,1.0,2023,0.6
CUST0127,PROD020,Lead -> Awareness,2,10,Awareness,1.0,0.0,No,0.5,2023,0.6
CUST0128,PROD025,Lead -> Awareness -> Consideration,3,25,Consideration,1.0,0.0,No,0.67,2023,0.6
CUST0128,PROD038,Lead -> Awareness,2,10,Awareness,1.0,0.0,No,0.5,2023,0.6
CUST0129,PROD006,Lead,1,0,Lead,1.0,1.0,No,1.0,2023,0.6
CUST0129,PROD008,Lead -> Awareness -> Consideration -> Purchase -> Service,5,39,Service,1.0,1.0,Yes,0.4,2023,0.6
CUST0129,PROD022,Lead,1,0,Lead,1.03,0.0,No,0.0,2024,0.63
CUST0129,PROD045,Lead -> Awareness -> Consideration,3,16,Consideration,1.0,0.0,No,1.0,2023,0.6
CUST0130,PROD024,Lead -> Awareness -> Consideration -> Purchase -> Service -> Loyalty,6,75,Loyalty,1.03,1.03,Yes,0.86,2024,0.63
CUST0130,PROD031,Lead -> Awareness,2,8,Awareness,1.0,1.0,No,1.0,2023,0.6
CUST0131,PROD041,Lead,1,0,Lead,1.0,0.0,No,1.0,2023,0.6
CUST0131,PROD050,Lead -> Awareness -> Consideration,3,29,Consideration,1.0,1.0,No,0.33,2023,0.6
CUST0132,PROD004,Lead -> Awareness,2,7,Awareness,0.0,0.0,No,0.52,2024,0.63
CUST0132,PROD030,Lead -> Awareness,2,8,Awareness,1.03,1.03,No,1.03,2024,0.63
CUST0132,PROD037,Lead -> Awareness -> Consideration,3,21,Consideration,1.0,0.0,No,1.0,2023,0.6
CUST0132,PROD048,Lead -> Awareness -> Purchase -> Consideration,4,24,Consideration,1.0,0.0,No,0.0,2023,0.6
CUST0133,PROD009,Lead -> Consideration -> Awareness -> Purchase,4,21,Purchase,1.0,1.0,Yes,0.75,2023,0.6
CUST0133,PROD010,Lead -> Consideration -> Awareness -> Purchase,4,27,Purchase,1.03,1.03,No,0.52,2024,0.63
CUST0133,PROD013,Lead -> Awareness -> Service -> Purchase -> Consideration -> Advocacy -> Loyalty,7,69,Loyalty,0.0,0.0,Yes,0.71,2023,0.6
CUST0133,PROD017,Lead -> Awareness -> Consideration -> Purchase -> Service,5,36,Service,1.0,0.0,Yes,0.4,2023,0.6
CUST0133,PROD041,Lead -> Awareness -> Purchase -> Consideration -> Service,5,31,Service,1.0,0.0,Yes,0.4,2023,0.6
CUST0134,PROD003,Lead -> Awareness -> Purchase -> Service -> Consideration -> Advocacy -> Loyalty,7,59,Loyalty,1.03,1.03,Yes,0.74,2024,0.63
CUST0134,PROD013,Lead,1,0,Lead,1.03,0.0,No,1.03,2024,0.63
CUST0134,PROD036,Lead -> Consideration -> Awareness -> Service -> Purchase,5,26,Purchase,1.03,0.0,Yes,0.62,2024,0.63
CUST0134,PROD044,Lead -> Awareness -> Purchase -> Consideration,4,30,Consideration,0.0,0.0,No,1.0,2023,0.6
CUST0135,PROD005,Lead,1,0,Lead,1.03,0.0,No,0.0,2024,0.63
CUST0135,PROD011,Lead -> Awareness -> Consideration,3,27,Consideration,0.0,0.0,No,1.03,2024,0.63
CUST0135,PROD025,Lead -> Awareness -> Consideration -> Purchase,4,41,Purchase,1.03,0.0,No,0.52,2024,0.63
CUST0136,PROD004,Lead -> Awareness,2,6,Awareness,1.0,0.0,No,0.5,2023,0.6
CUST0136,PROD006,Lead,1,0,Lead,1.03,1.03,No,0.0,2024,0.63
CUST0136,PROD020,Lead,1,0,Lead,1.03,1.03,No,1.03,2024,0.63
CUST0137,PROD004,Lead -> Awareness -> Consideration,3,13,Consideration,1.03,0.0,No,0.69,2024,0.63
CUST0137,PROD014,Lead -> Awareness,2,10,Awareness,1.03,0.0,No,0.0,2024,0.63
CUST0137,PROD014,Lead -> Awareness -> Consideration,3,17,Consideration,0.0,0.0,No,1.0,2023,0.6
CUST0137,PROD028,Lead -> Awareness -> Consideration,3,21,Consideration,1.0,0.0,No,1.0,2023,0.6
CUST0137,PROD033,Lead -> Awareness,2,9,Awareness,1.0,0.0,No,0.5,2023,0.6
CUST0137,PROD044,Lead -> Awareness,2,11,Awareness,0.0,0.0,No,0.5,2023,0.6
CUST0138,PROD008,Lead -> Awareness -> Consideration -> Purchase,4,26,Purchase,1.0,0.0,Yes,0.0,2023,0.6
CUST0138,PROD037,Lead -> Consideration -> Awareness -> Purchase -> Loyalty -> Service,6,48,Service,1.0,0.0,Yes,0.67,2023,0.6
CUST0139,PROD026,Lead -> Awareness -> Consideration -> Purchase,4,21,Purchase,1.0,0.0,No,0.75,2023,0.6
CUST0139,PROD047,Lead -> Awareness -> Consideration -> Purchase,4,32,Purchase,1.0,0.0,Yes,1.0,2023,0.6
CUST0140,PROD022,Lead -> Awareness -> Consideration,3,29,Consideration,1.03,0.0,No,0.34,2024,0.63
CUST0140,PROD045,Lead -> Awareness -> Consideration -> Purchase -> Service,5,35,Service,1.0,1.0,Yes,1.0,2023,0.6
CUST0140,PROD048,Lead -> Awareness,2,12,Awareness,1.0,0.0,No,0.5,2023,0.6
CUST0140,PROD048,Lead -> Awareness -> Consideration,3,30,Consideration,1.0,0.0,No,0.33,2023,0.6
CUST0140,PROD050,Lead -> Awareness -> Consideration,3,11,Consideration,1.03,0.0,No,1.03,2024,0.63
CUST0141,PROD006,Lead -> Awareness -> Consideration -> Purchase,4,35,Purchase,1.0,0.0,No,0.75,2023,0.6
CUST0141,PROD030,Lead -> Awareness,2,13,Awareness,1.0,0.0,No,0.5,2023,0.6
CUST0143,PROD046,Lead -> Awareness -> Purchase -> Consideration,4,29,Consideration,0.0,0.0,Yes,0.75,2023,0.6
CUST0144,PROD033,Lead -> Awareness -> Consideration -> Purchase -> Service,5,52,Service,1.0,0.0,Yes,0.6,2023,0.6
CUST0145,PROD003,Lead -> Awareness -> Consideration -> Service -> Purchase -> Advocacy -> Loyalty,7,59,Loyalty,1.0,1.0,Yes,1.0,2023,0.6
CUST0145,PROD006,Lead -> Awareness -> Consideration -> Purchase -> Service -> Loyalty -> Advocacy,7,83,Advocacy,1.0,0.0,Yes,0.57,2023,0.6
CUST0145,PROD010,Lead -> Awareness -> Consideration,3,23,Consideration,0.0,0.0,No,0.33,2023,0.6
CUST0145,PROD026,Lead -> Awareness -> Consideration -> Purchase -> Loyalty -> Service,6,59,Service,1.0,0.0,Yes,0.83,2023,0.6
CUST0146,PROD009,Lead -> Consideration -> Awareness -> Purchase,4,18,Purchase,1.0,0.0,No,0.5,2023,0.6
CUST0146,PROD042,Lead,1,0,Lead,1.0,0.0,No,1.0,2023,0.6
CUST0147,PROD033,Lead -> Awareness -> Consideration -> Service -> Loyalty -> Purchase -> Advocacy,7,78,Advocacy,1.0,1.0,Yes,1.0,2023,0.6
CUST0147,PROD041,Lead -> Awareness,2,4,Awareness,1.03,0.0,No,1.03,2024,0.63
CUST0148,PROD026,Lead -> Awareness -> Consideration -> Purchase,4,44,Purchase,1.0,1.0,No,0.75,2023,0.6
CUST0148,PROD033,Lead -> Awareness -> Consideration -> Purchase -> Service -> Loyalty,6,65,Loyalty,1.03,1.03,Yes,1.03,2024,0.63
CUST0149,PROD024,Lead,1,0,Lead,1.03,0.0,No,1.03,2024,0.63
CUST0150,PROD032,Lead -> Awareness -> Purchase -> Consideration -> Service -> Advocacy -> Loyalty,7,54,Loyalty,1.03,1.03,Yes,0.44,2024,0.63
CUST0150,PROD032,Lead -> Awareness -> Consideration,3,24,Consideration,1.03,0.0,No,1.03,2024,0.63
CUST0150,PROD033,Lead -> Awareness -> Purchase -> Consideration,4,25,Consideration,0.0,0.0,Yes,0.77,2024,0.63
CUST0150,PROD037,Lead -> Awareness -> Consideration -> Loyalty -> Purchase -> Service -> Advocacy,7,72,Advocacy,1.0,1.0,Yes,0.86,2023,0.6
CUST0150,PROD047,Lead,1,0,Lead,1.0,1.0,No,0.0,2023,0.6
CUST0150,PROD047,Lead,1,0,Lead,1.03,1.03,No,0.0,2024,0.63
CUST0150,PROD048,Lead,1,0,Lead,1.0,0.0,No,1.0,2023,0.6
CUST0151,PROD007,Lead -> Awareness -> Service -> Consideration -> Loyalty -> Purchase,6,44,Purchase,1.0,0.0,Yes,0.5,2023,0.6
CUST0151,PROD031,Lead -> Awareness -> Consideration -> Service -> Purchase -> Loyalty,6,54,Loyalty,1.0,0.0,Yes,0.67,2023,0.6
CUST0151,PROD047,Lead -> Awareness -> Consideration,3,19,Consideration,1.0,1.0,No,0.67,2023,0.6
CUST0154,PROD002,Lead,1,0,Lead,1.0,1.0,No,1.0,2023,0.6
CUST0154,PROD005,Lead -> Awareness -> Consideration -> Service -> Purchase -> Advocacy -> Loyalty,7,69,Loyalty,1.0,1.0,Yes,0.71,2023,0.6
CUST0154,PROD015,Lead -> Awareness -> Purchase -> Consideration,4,25,Consideration,1.0,1.0,No,0.75,2023,0.6
CUST0154,PROD015,Lead -> Awareness -> Purchase -> Consideration,4,24,Consideration,1.0,1.0,No,0.5,2023,0.6
CUST0155,PROD001,Lead,1,0,Lead,0.0,0.0,No,1.03,2024,0.63
CUST0155,PROD029,Lead,1,0,Lead,0.0,0.0,No,1.03,2024,0.63
CUST0155,PROD031,Lead -> Awareness -> Consideration -> Service -> Purchase,5,42,Purchase,1.0,0.0,Yes,1.0,2023,0.6
CUST0156,PROD034,Lead -> Awareness -> Consideration,3,12,Consideration,1.0,0.0,No,0.67,2023,0.6
CUST0156,PROD046,Lead -> Consideration -> Awareness -> Purchase,4,21,Purchase,1.03,0.0,Yes,0.52,2024,0.63
CUST0157,PROD044,Lead -> Awareness -> Consideration,3,24,Consideration,0.0,0.0,No,0.33,2023,0.6
CUST0157,PROD044,Lead -> Awareness -> Consideration,3,13,Consideration,1.03,1.03,No,0.34,2024,0.63
CUST0158,PROD008,Lead -> Awareness -> Purchase -> Loyalty -> Consideration -> Service,6,60,Service,1.03,0.0,Yes,0.34,2024,0.63
CUST0158,PROD018,Lead -> Awareness -> Consideration -> Purchase,4,45,Purchase,1.03,1.03,Yes,0.26,2024,0.63
CUST0158,PROD046,Lead -> Awareness,2,13,Awareness,1.03,1.03,No,1.03,2024,0.63
CUST0158,PROD050,Lead -> Awareness -> Consideration,3,25,Consideration,1.0,1.0,No,0.67,2023,0.6
CUST0159,PROD042,Lead -> Awareness,2,11,Awareness,1.0,0.0,No,1.0,2023,0.6
CUST0160,PROD016,Lead -> Awareness,2,14,Awareness,1.0,1.0,No,1.0,2023,0.6
CUST0160,PROD034,Lead,1,0,Lead,0.0,0.0,No,0.0,2023,0.6
CUST0160,PROD037,Lead -> Awareness -> Consideration,3,25,Consideration,1.0,1.0,No,0.0,2023,0.6
CUST0161,PROD042,Lead,1,0,Lead,1.03,0.0,No,1.03,2024,0.63
CUST0162,PROD001,Lead -> Awareness -> Purchase -> Consideration,4,18,Consideration,1.03,0.0,No,1.03,2024,0.63
CUST0163,PROD006,Lead -> Awareness,2,12,Awareness,0.0,0.0,No,0.5,2023,0.6
CUST0163,PROD009,Lead -> Awareness,2,8,Awareness,0.0,0.0,No,1.0,2023,0.6
CUST0163,PROD022,Lead -> Awareness -> Consideration,3,29,Consideration,1.0,0.0,No,0.33,2023,0.6
CUST0163,PROD024,Lead -> Awareness -> Consideration,3,16,Consideration,1.0,0.0,No,0.33,2023,0.6
CUST0163,PROD033,Lead -> Awareness,2,7,Awareness,1.0,0.0,No,0.5,2023,0.6
CUST0164,PROD033,Lead -> Awareness -> Consideration -> Purchase,4,20,Purchase,0.0,0.0,Yes,1.03,2024,0.63
CUST0165,PROD046,Lead -> Awareness,2,12,Awareness,0.0,0.0,No,0.52,2024,0.63
CUST0166,PROD004,Lead -> Awareness -> Consideration,3,11,Consideration,1.0,0.0,No,0.67,2023,0.6
CUST0166,PROD008,Lead -> Awareness,2,10,Awareness,1.0,1.0,No,1.0,2023,0.6
CUST0166,PROD028,Lead -> Consideration -> Awareness -> Purchase,4,32,Purchase,0.0,0.0,Yes,0.25,2023,0.6
CUST0166,PROD043,Lead,1,0,Lead,1.0,0.0,No,1.0,2023,0.6
CUST0166,PROD050,Lead -> Awareness -> Consideration,3,21,Consideration,1.0,0.0,No,0.67,2023,0.6
CUST0167,PROD019,Lead -> Awareness -> Consideration,3,20,Consideration,1.0,0.0,No,1.0,2023,0.6
CUST0167,PROD035,Lead -> Awareness -> Consideration -> Purchase,4,29,Purchase,0.0,0.0,No,0.75,2023,0.6
CUST0168,PROD013,Lead -> Awareness,2,9,Awareness,1.0,0.0,No,1.0,2023,0.6
CUST0170,PROD007,Lead -> Awareness -> Purchase -> Consideration,4,27,Consideration,1.0,0.0,No,0.5,2023,0.6
CUST0170,PROD022,Lead -> Awareness -> Consideration -> Purchase,4,30,Purchase,1.0,0.0,Yes,1.0,2023,0.6
CUST0170,PROD023,Lead -> Awareness,2,14,Awareness,1.0,1.0,No,1.0,2023,0.6
CUST0173,PROD026,Lead -> Awareness -> Consideration,3,16,Consideration,1.0,0.0,No,0.67,2023,0.6
CUST0173,PROD033,Lead,1,0,Lead,1.0,0.0,No,1.0,2023,0.6
CUST0174,PROD001,Lead -> Awareness -> Consideration,3,13,Consideration,1.0,1.0,No,0.33,2023,0.6
CUST0174,PROD011,Lead -> Awareness -> Consideration,3,30,Consideration,1.03,1.03,No,0.69,2024,0.63
CUST0174,PROD045,Lead -> Awareness -> Consideration -> Purchase -> Advocacy -> Loyalty -> Service,7,51,Service,0.0,0.0,Yes,0.86,2023,0.6
CUST0175,PROD009,Lead -> Awareness -> Service -> Consideration -> Purchase -> Advocacy -> Loyalty,7,74,Loyalty,1.0,0.0,Yes,0.71,2023,0.6
CUST0175,PROD010,Lead -> Awareness -> Consideration,3,20,Consideration,1.0,0.0,No,0.33,2023,0.6
CUST0175,PROD042,Lead -> Awareness,2,13,Awareness,1.03,1.03,No,0.52,2024,0.63
CUST0176,PROD004,Lead -> Awareness,2,12,Awareness,0.0,0.0,No,0.52,2024,0.63
CUST0176,PROD024,Lead -> Awareness -> Consideration,3,28,Consideration,1.03,1.03,No,0.69,2024,0.63
CUST0176,PROD041,Lead -> Awareness -> Consideration -> Purchase,4,33,Purchase,1.03,0.0,Yes,0.77,2024,0.63
CUST0176,PROD041,Lead -> Awareness -> Consideration -> Service -> Purchase,5,21,Purchase,1.0,0.0,Yes,0.4,2023,0.6
CUST0177,PROD003,Lead,1,0,Lead,1.03,1.03,No,0.0,2024,0.63
CUST0177,PROD045,Lead -> Awareness -> Purchase -> Loyalty -> Consideration -> Service,6,52,Service,1.03,0.0,Yes,0.52,2024,0.63
CUST0178,PROD006,Lead -> Awareness -> Service -> Purchase -> Consideration,5,24,Consideration,1.0,1.0,Yes,0.4,2023,0.6
CUST0178,PROD017,Lead -> Awareness -> Consideration,3,26,Consideration,1.0,0.0,No,0.67,2023,0.6
CUST0179,PROD004,Lead -> Awareness -> Consideration -> Purchase -> Service -> Loyalty -> Advocacy,7,54,Advocacy,0.0,0.0,Yes,0.88,2024,0.63
CUST0179,PROD006,Lead -> Awareness,2,10,Awareness,1.0,0.0,No,1.0,2023,0.6
CUST0179,PROD016,Lead -> Awareness -> Purchase -> Consideration -> Service,5,56,Service,1.0,0.0,Yes,0.6,2023,0.6
CUST0180,PROD023,Lead -> Awareness -> Consideration,3,23,Consideration,1.03,0.0,No,0.69,2024,0.63
CUST0181,PROD039,Lead,1,0,Lead,1.0,0.0,No,1.0,2023,0.6
CUST0182,PROD014,Lead -> Awareness -> Consideration,3,15,Consideration,1.03,0.0,No,0.69,2024,0.63
CUST0182,PROD026,Lead -> Awareness -> Loyalty -> Consideration -> Purchase -> Service,6,36,Service,1.03,0.0,Yes,0.52,2024,0.63
CUST0183,PROD007,Lead -> Awareness,2,6,Awareness,0.0,0.0,No,0.5,2023,0.6
CUST0183,PROD015,Lead -> Awareness -> Purchase -> Consideration,4,15,Consideration,1.0,1.0,Yes,0.75,2023,0.6
CUST0184,PROD012,Lead,1,0,Lead,1.0,0.0,No,0.0,2023,0.6
CUST0184,PROD032,Lead -> Awareness -> Service -> Consideration -> Purchase,5,38,Purchase,0.0,0.0,Yes,0.8,2023,0.6
CUST0184,PROD040,Lead -> Awareness -> Consideration,3,27,Consideration,1.03,0.0,No,0.34,2024,0.63
CUST0185,PROD002,Lead -> Awareness -> Consideration,3,15,Consideration,1.0,0.0,No,1.0,2023,0.6
CUST0185,PROD015,Lead -> Awareness,2,12,Awareness,1.03,0.0,No,1.03,2024,0.63
CUST0185,PROD018,Lead -> Awareness -> Consideration,3,17,Consideration,1.0,1.0,No,0.33,2023,0.6
CUST0185,PROD043,Lead,1,0,Lead,1.0,1.0,No,1.0,2023,0.6
CUST0186,PROD031,Lead -> Awareness,2,5,Awareness,1.0,0.0,No,0.5,2023,0.6
CUST0187,PROD019,Lead,1,0,Lead,1.0,1.0,No,1.0,2023,0.6
CUST0187,PROD023,Lead,1,0,Lead,1.03,0.0,No,1.03,2024,0.63
CUST0187,PROD024,Lead -> Awareness -> Consideration -> Purchase,4,23,Purchase,1.0,0.0,Yes,0.75,2023,0.6
CUST0187,PROD048,Lead -> Awareness,2,12,Awareness,1.03,0.0,No,1.03,2024,0.63
