customer_id,segment_name,segment_description,total_spent,total_transactions,avg_quantity_per_transaction,recency_days,num_returns,avg_sentiment_score,is_churned,customer_age,customer_gender,customer_location_region,assigned_year
CUST0309,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",3543334.45,3,2.5,140,1,0.6,0,35,Male,Kisumu,2023
CUST0745,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",2016029.52,3,1.78,171,1,1.0,0,46,Male,Kisumu,2023
CUST0793,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",2981339.38,7,1.55,181,5,0.47,1,44,Female,Mombasa,2023
CUST0538,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",1103214.15,4,1.33,183,1,0.67,0,37,Male,Kisumu,2023
CUST0237,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",416823.17,3,1.29,552,0,1.0,1,58,Female,Nairobi,2023
CUST0783,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",2632555.15,7,1.55,105,3,0.4,0,75,Male,Nairobi,2023
CUST0408,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",2603447.38,5,1.62,134,3,0.75,1,31,Male,Eldoret,2023
CUST0235,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",1105675.43,3,1.88,336,1,0.33,0,70,Other,Nakuru,2023
CUST0264,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",1270785.24,2,2.0,274,0,1.0,1,27,Other,Kisumu,2023
CUST0890,Promising,Newer customers with high initial engagement or spending potential.,443961.26,4,1.6,27,1,0.33,0,61,Male,Kisumu,2023
CUST0594,Promising,Newer customers with high initial engagement or spending potential.,2443832.8,4,1.73,46,0,1.0,0,74,Other,Nairobi,2023
CUST0078,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",3183093.7,5,1.65,216,1,1.0,0,22,Male,Eldoret,2023
CUST0577,Promising,Newer customers with high initial engagement or spending potential.,491927.05,3,1.25,79,0,0.5,0,59,Female,Eldoret,2023
CUST0098,New,"Recently acquired customers, often with 1-2 purchases.",3422931.33,8,1.52,207,1,0.69,0,29,Other,Nairobi,2023
CUST0225,Promising,Newer customers with high initial engagement or spending potential.,1904024.51,4,1.92,7,0,0.71,0,26,Male,Eldoret,2023
CUST0698,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",2347061.64,7,1.71,103,4,0.6,0,75,Other,Nairobi,2023
CUST0991,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",3153797.38,8,1.79,104,3,-0.14,0,46,Female,Kisumu,2023
CUST0484,Promising,Newer customers with high initial engagement or spending potential.,2463991.1,4,2.2,26,0,1.0,0,22,Female,Eldoret,2023
CUST0267,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",1410369.74,2,2.12,283,0,1.0,0,24,Female,Nakuru,2023
CUST0126,New,"Recently acquired customers, often with 1-2 purchases.",973426.28,4,1.45,83,2,0.71,1,57,Other,Nakuru,2023
CUST0342,Promising,Newer customers with high initial engagement or spending potential.,1095278.13,2,2.75,13,0,1.0,0,35,Other,Nairobi,2023
CUST0002,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",3876390.66,8,1.71,114,3,0.6,0,46,Male,Nakuru,2023
CUST0588,New,"Recently acquired customers, often with 1-2 purchases.",1157394.55,6,1.64,284,1,1.0,0,59,Male,Nairobi,2023
CUST0500,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",710351.95,2,1.0,263,0,1.0,0,49,Female,Eldoret,2023
CUST0318,High-Value,Customers with high total spending and frequent purchases.,4692899.69,8,2.25,41,2,0.69,0,43,Other,Nakuru,2023
CUST0970,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",1718677.81,4,1.73,25,4,0.43,1,37,Male,Kisumu,2023
CUST0957,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",1008695.03,3,1.33,252,1,1.0,1,71,Other,Nakuru,2023
CUST0540,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",2541561.78,3,2.43,287,0,1.0,1,49,Female,Nairobi,2023
CUST0764,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",1519276.17,3,2.25,250,2,-0.2,0,37,Female,Kisumu,2023
CUST0069,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",1293134.14,4,1.85,26,2,0.33,1,60,Other,Eldoret,2023
CUST0719,Loyal,"Consistent purchasers, frequent interactions.",2432113.01,5,2.17,79,1,1.0,0,60,Other,Kisumu,2023
CUST0669,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",2756134.56,4,2.29,449,2,0.78,1,64,Male,Kisumu,2023
CUST0129,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",816191.07,3,1.86,184,1,1.0,1,48,Other,Nairobi,2023
CUST0734,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",2556167.58,5,1.73,134,0,0.78,0,44,Female,Mombasa,2023
CUST0432,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",3213075.44,5,1.74,249,2,0.82,0,55,Other,Eldoret,2023
CUST0796,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",773663.33,2,2.0,403,0,1.0,1,56,Male,Kisumu,2023
CUST0586,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",1388059.27,6,1.73,98,3,0.33,0,45,Female,Eldoret,2023
CUST0453,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",1319153.04,2,2.0,91,1,0.67,0,63,Female,Nakuru,2024
CUST0757,High-Value,Customers with high total spending and frequent purchases.,1645004.97,4,1.88,111,2,0.5,0,62,Female,Nakuru,2023
CUST0653,Loyal,"Consistent purchasers, frequent interactions.",788457.43,4,1.12,23,1,1.0,0,25,Female,Nakuru,2023
CUST0542,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",2020042.93,4,1.64,4,3,0.67,0,60,Female,Eldoret,2023
CUST0717,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",1906338.83,4,1.46,94,0,1.0,0,58,Male,Nakuru,2023
CUST0929,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",1387284.52,5,2.0,208,3,0.0,0,74,Male,Kisumu,2023
CUST0194,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",882370.17,2,1.83,756,0,1.0,0,51,Other,Nairobi,2023
CUST0789,Promising,Newer customers with high initial engagement or spending potential.,468269.47,1,1.5,95,1,1.0,0,74,Other,Eldoret,2023
CUST0189,High-Value,Customers with high total spending and frequent purchases.,2406580.59,6,1.59,46,2,0.8,0,41,Other,Nairobi,2023
CUST0784,New,"Recently acquired customers, often with 1-2 purchases.",2747324.08,6,1.38,217,3,0.75,0,51,Other,Mombasa,2023
CUST0711,High-Value,Customers with high total spending and frequent purchases.,2375711.95,6,1.94,6,0,1.0,0,60,Female,Nairobi,2023
CUST0981,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",1484578.8,4,1.62,226,3,0.2,1,18,Male,Mombasa,2023
CUST0704,New,"Recently acquired customers, often with 1-2 purchases.",2085300.13,4,1.92,93,0,1.0,0,42,Male,Mombasa,2023
CUST0694,Loyal,"Consistent purchasers, frequent interactions.",1686067.71,5,1.47,47,2,1.0,0,25,Male,Kisumu,2023
CUST0389,High-Value,Customers with high total spending and frequent purchases.,2597416.9,6,1.62,48,1,0.82,0,70,Other,Eldoret,2023
CUST0627,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",559660.18,2,2.14,478,1,0.33,0,24,Other,Nakuru,2023
CUST0038,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",1447679.38,4,1.8,255,0,1.0,0,67,Other,Nakuru,2023
CUST0026,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",1259709.14,5,1.56,149,4,0.5,1,21,Female,Nairobi,2023
CUST0112,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",2615375.91,4,1.8,355,2,0.67,1,23,Male,Nakuru,2023
CUST0460,High-Value,Customers with high total spending and frequent purchases.,1025999.03,4,1.57,103,2,0.33,0,26,Other,Eldoret,2023
CUST0730,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",2364513.16,4,2.29,149,1,1.0,1,61,Other,Nakuru,2023
CUST0873,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",2921892.36,6,1.83,61,2,1.0,1,59,Male,Eldoret,2023
CUST0996,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",4061614.06,5,1.61,128,4,0.78,1,19,Other,Kisumu,2023
CUST0844,New,"Recently acquired customers, often with 1-2 purchases.",2894732.37,5,1.85,34,5,0.78,0,25,Other,Nairobi,2023
CUST0930,Loyal,"Consistent purchasers, frequent interactions.",2773486.44,5,2.33,47,2,0.25,0,65,Male,Mombasa,2023
CUST0157,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",2180426.03,5,1.46,57,3,0.2,1,21,Female,Eldoret,2023
CUST0199,Loyal,"Consistent purchasers, frequent interactions.",674076.25,3,2.17,109,0,1.0,0,65,Other,Nairobi,2023
CUST0083,New,"Recently acquired customers, often with 1-2 purchases.",1577375.23,4,1.79,55,3,0.5,0,24,Other,Kisumu,2023
CUST0085,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",2771595.54,10,1.57,73,2,0.8,1,62,Female,Nakuru,2023
CUST0073,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",2607578.09,5,1.72,0,4,0.56,0,25,Male,Nakuru,2023
CUST0043,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",2501512.0,3,3.0,428,0,0.6,0,57,Female,Eldoret,2023
CUST0625,New,"Recently acquired customers, often with 1-2 purchases.",227119.03,3,1.67,107,1,1.0,0,35,Other,Mombasa,2023
CUST0094,Loyal,"Consistent purchasers, frequent interactions.",1075938.83,4,1.7,11,0,1.0,0,29,Male,Nairobi,2023
CUST0939,Loyal,"Consistent purchasers, frequent interactions.",2374475.88,4,2.0,31,1,0.78,0,29,Male,Nairobi,2023
CUST0695,Promising,Newer customers with high initial engagement or spending potential.,844435.63,3,2.0,54,0,1.0,0,20,Female,Kisumu,2023
CUST0110,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",3267377.93,6,2.71,200,1,0.6,0,58,Female,Nakuru,2023
CUST0550,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",314521.36,1,2.0,451,1,-1.0,0,35,Other,Nakuru,2023
CUST0158,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",1805408.66,3,1.73,94,1,1.0,0,52,Female,Mombasa,2023
CUST0674,High-Value,Customers with high total spending and frequent purchases.,1410331.04,3,1.57,113,2,-0.33,0,23,Male,Nairobi,2024
CUST0706,Promising,Newer customers with high initial engagement or spending potential.,2065865.42,4,1.93,6,1,0.43,0,56,Female,Nairobi,2023
CUST0234,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",570579.65,2,1.14,633,0,0.0,0,72,Male,Nairobi,2023
CUST0337,High-Value,Customers with high total spending and frequent purchases.,3274558.37,7,1.96,0,3,0.4,0,73,Female,Mombasa,2023
CUST0535,New,"Recently acquired customers, often with 1-2 purchases.",861206.99,2,2.2,826,2,-0.33,0,54,Female,Nakuru,2023
CUST0360,New,"Recently acquired customers, often with 1-2 purchases.",1532850.23,5,1.67,20,6,-0.67,0,54,Other,Eldoret,2023
CUST0361,Promising,Newer customers with high initial engagement or spending potential.,706272.14,2,1.43,65,2,0.67,0,55,Male,Nakuru,2023
CUST0530,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",3361983.74,7,1.96,185,3,0.5,1,26,Male,Mombasa,2023
CUST0838,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",1642414.32,6,1.4,212,3,0.33,0,37,Female,Nairobi,2023
CUST0040,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",1551226.83,3,1.9,128,2,1.0,1,53,Male,Kisumu,2023
CUST0419,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",1565146.74,6,1.94,474,5,0.78,1,69,Other,Kisumu,2023
CUST0703,Promising,Newer customers with high initial engagement or spending potential.,1531407.9,3,2.18,0,1,0.33,0,31,Female,Nakuru,2023
CUST0687,Promising,Newer customers with high initial engagement or spending potential.,397259.2,2,1.8,60,1,0.0,0,30,Male,Nairobi,2023
CUST0104,Loyal,"Consistent purchasers, frequent interactions.",1447641.21,5,1.5,49,0,0.33,0,21,Male,Nairobi,2023
CUST0638,Loyal,"Consistent purchasers, frequent interactions.",1513702.77,4,1.25,134,1,0.78,0,28,Male,Mombasa,2023
CUST0508,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",1694418.14,2,2.17,591,1,0.33,1,74,Female,Mombasa,2023
CUST0330,Loyal,"Consistent purchasers, frequent interactions.",4455893.35,5,1.94,158,0,1.0,0,41,Other,Nakuru,2023
CUST0808,New,"Recently acquired customers, often with 1-2 purchases.",1753128.96,4,1.42,267,3,0.2,1,51,Female,Nakuru,2023
CUST0049,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",3290552.85,5,2.31,205,1,1.0,0,48,Male,Kisumu,2023
CUST0592,Loyal,"Consistent purchasers, frequent interactions.",2135978.79,7,1.59,53,1,0.71,0,75,Other,Nairobi,2023
CUST0763,Promising,Newer customers with high initial engagement or spending potential.,1029276.65,5,1.5,2,1,1.0,0,52,Other,Nairobi,2023
CUST0074,Promising,Newer customers with high initial engagement or spending potential.,782445.84,3,2.25,31,0,1.0,0,26,Male,Nairobi,2023
CUST0752,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",1939886.48,4,2.08,293,2,1.0,1,46,Male,Eldoret,2023
CUST0569,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",67244.51,2,1.0,75,0,1.0,0,62,Other,Nairobi,2023
CUST0446,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",1889286.29,4,1.6,22,3,0.25,1,52,Other,Mombasa,2023
CUST0313,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",743602.15,3,1.56,160,1,1.0,0,64,Male,Nakuru,2023
CUST0284,New,"Recently acquired customers, often with 1-2 purchases.",843785.56,2,2.0,308,0,1.0,0,42,Male,Nairobi,2023
CUST0027,New,"Recently acquired customers, often with 1-2 purchases.",1367977.98,5,1.57,390,3,0.43,1,22,Female,Nairobi,2023
CUST0831,Promising,Newer customers with high initial engagement or spending potential.,1618227.22,5,1.67,33,2,0.25,0,37,Male,Nakuru,2023
CUST0164,New,"Recently acquired customers, often with 1-2 purchases.",1031970.73,4,1.42,22,2,1.0,1,55,Male,Nairobi,2023
CUST0983,New,"Recently acquired customers, often with 1-2 purchases.",1140061.61,3,1.75,267,2,0.33,1,73,Other,Eldoret,2023
CUST0742,Promising,Newer customers with high initial engagement or spending potential.,1621942.05,3,1.58,79,2,0.75,0,29,Female,Eldoret,2023
CUST0348,Promising,Newer customers with high initial engagement or spending potential.,1532898.11,3,2.33,31,0,1.0,0,61,Male,Nairobi,2024
CUST0466,Promising,Newer customers with high initial engagement or spending potential.,2299435.65,4,1.92,99,0,1.0,0,28,Male,Nairobi,2023
CUST0141,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",1700012.61,3,1.86,612,1,0.0,1,37,Female,Mombasa,2023
CUST0805,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",1434269.25,2,1.57,616,0,1.0,0,19,Other,Kisumu,2023
CUST0931,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",219996.1,2,2.0,268,0,1.0,0,59,Male,Nairobi,2023
CUST0045,Loyal,"Consistent purchasers, frequent interactions.",1709910.66,6,1.75,73,2,0.5,0,52,Other,Nairobi,2023
CUST0835,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",2598005.95,4,1.77,202,1,0.56,0,20,Other,Mombasa,2023
CUST0066,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",2446982.45,4,1.92,219,4,0.75,1,63,Other,Kisumu,2023
CUST0843,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",1058006.81,2,2.2,180,0,1.0,0,35,Female,Mombasa,2023
CUST0306,Promising,Newer customers with high initial engagement or spending potential.,323736.87,2,1.75,85,1,0.0,0,46,Male,Mombasa,2023
CUST0524,New,"Recently acquired customers, often with 1-2 purchases.",200103.34,2,1.5,65,0,1.0,1,44,Male,Kisumu,2023
CUST0193,New,"Recently acquired customers, often with 1-2 purchases.",1704629.36,6,2.1,130,2,1.0,1,28,Other,Eldoret,2023
CUST0459,Loyal,"Consistent purchasers, frequent interactions.",2154506.34,4,1.73,152,0,1.0,0,43,Female,Nairobi,2023
CUST0096,Loyal,"Consistent purchasers, frequent interactions.",1425629.23,4,2.09,88,2,1.0,0,68,Female,Eldoret,2023
CUST0624,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",203622.89,1,2.33,372,0,1.0,1,63,Other,Mombasa,2023
CUST0224,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",1059507.6,2,1.8,683,0,-1.0,0,59,Female,Nakuru,2023
CUST0589,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",367994.74,2,1.25,505,0,1.0,1,72,Male,Mombasa,2023
CUST0837,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",1166115.51,1,2.0,246,1,0.0,0,75,Other,Nakuru,2023
CUST0368,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",1751722.36,3,2.11,414,1,0.67,1,42,Male,Mombasa,2023
CUST0507,Loyal,"Consistent purchasers, frequent interactions.",1471036.12,5,1.43,6,1,1.0,0,40,Female,Mombasa,2023
CUST0148,Promising,Newer customers with high initial engagement or spending potential.,1405412.31,3,1.62,20,1,0.6,0,62,Other,Kisumu,2023
CUST0111,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",2885971.87,4,2.5,203,5,0.25,1,30,Other,Kisumu,2023
CUST0659,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",1178538.77,3,1.88,139,2,-0.5,1,34,Other,Eldoret,2023
CUST0207,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",1068094.81,3,1.9,250,3,0.5,0,23,Male,Kisumu,2023
CUST0707,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",1340638.49,2,2.0,108,1,-0.33,0,73,Male,Kisumu,2023
CUST0118,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",2018244.24,3,1.67,282,2,0.2,0,18,Female,Nairobi,2023
CUST0747,New,"Recently acquired customers, often with 1-2 purchases.",937613.41,2,2.4,509,1,0.33,0,36,Female,Nakuru,2023
CUST0861,Promising,Newer customers with high initial engagement or spending potential.,883157.69,2,1.6,21,1,0.6,0,41,Male,Nakuru,2024
CUST0480,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",1724948.14,4,2.2,110,0,1.0,1,68,Male,Mombasa,2023
CUST0335,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",1480610.08,3,1.91,256,0,0.33,0,52,Female,Eldoret,2023
CUST0456,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",1517281.16,3,1.5,151,1,1.0,0,48,Male,Kisumu,2023
CUST0600,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",1509933.74,2,2.0,201,1,1.0,0,60,Male,Kisumu,2023
CUST0003,New,"Recently acquired customers, often with 1-2 purchases.",2051860.66,3,2.9,0,3,0.33,0,72,Female,Kisumu,2023
CUST0602,Loyal,"Consistent purchasers, frequent interactions.",2318694.0,4,1.82,50,0,1.0,0,68,Male,Mombasa,2023
CUST0896,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",1389527.19,3,1.78,252,1,0.5,1,56,Male,Kisumu,2023
CUST0549,Promising,Newer customers with high initial engagement or spending potential.,481275.49,1,1.67,69,0,1.0,0,48,Male,Nairobi,2023
CUST0120,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",2082570.61,5,1.63,325,1,0.75,1,55,Other,Nairobi,2023
CUST0581,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",2213188.88,2,2.38,165,1,0.33,1,69,Female,Mombasa,2024
CUST0986,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",867351.59,2,1.83,278,0,1.0,1,64,Female,Eldoret,2024
CUST0362,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",1277340.69,4,1.7,252,3,0.43,1,60,Male,Mombasa,2023
CUST0481,Promising,Newer customers with high initial engagement or spending potential.,1198656.22,4,1.36,38,2,1.0,0,39,Other,Kisumu,2023
CUST0823,New,"Recently acquired customers, often with 1-2 purchases.",77052.25,1,3.0,7,0,0.0,0,38,Male,Nakuru,2023
CUST0090,Promising,Newer customers with high initial engagement or spending potential.,392383.91,2,1.33,23,0,1.0,0,69,Other,Eldoret,2023
CUST0680,Loyal,"Consistent purchasers, frequent interactions.",1335314.74,3,1.89,134,0,1.0,0,62,Other,Eldoret,2023
CUST0644,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",329683.55,1,2.5,772,0,1.0,1,60,Other,Nakuru,2023
CUST0382,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",1364654.5,2,1.89,437,1,0.6,1,24,Male,Eldoret,2023
CUST0211,Promising,Newer customers with high initial engagement or spending potential.,1517706.18,3,2.0,1,1,1.0,0,68,Other,Nairobi,2023
CUST0277,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",885667.36,1,2.2,717,0,1.0,0,28,Other,Nairobi,2023
CUST0866,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",1641589.34,3,2.0,162,1,1.0,0,72,Male,Nairobi,2023
CUST0559,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",1839854.13,2,2.29,237,0,1.0,0,45,Other,Nairobi,2023
CUST0543,New,"Recently acquired customers, often with 1-2 purchases.",626866.36,1,2.2,428,0,0.0,0,54,Female,Kisumu,2024
CUST0772,Promising,Newer customers with high initial engagement or spending potential.,164290.43,2,1.0,23,0,1.0,0,55,Female,Mombasa,2023
CUST0562,Promising,Newer customers with high initial engagement or spending potential.,624799.52,2,1.33,49,1,1.0,0,53,Female,Mombasa,2023
CUST0574,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",397451.55,1,1.5,406,0,1.0,0,66,Female,Mombasa,2024
CUST0212,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",73060.22,1,3.0,293,0,1.0,1,48,Male,Kisumu,2023
CUST0296,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",474914.26,2,2.25,390,0,0.0,0,22,Male,Mombasa,2024
CUST0839,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",525294.16,2,1.33,64,1,1.0,1,26,Female,Mombasa,2023
CUST0900,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",157260.68,1,1.0,421,0,0.0,0,36,Female,Eldoret,2024
CUST0522,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",609624.18,2,1.25,108,1,0.33,0,75,Female,Eldoret,2025
CUST0130,Promising,Newer customers with high initial engagement or spending potential.,1512512.78,3,1.86,110,0,1.0,0,19,Female,Nairobi,2023
CUST0857,New,"Recently acquired customers, often with 1-2 purchases.",61602.81,1,2.0,566,0,0.0,1,34,Female,Eldoret,2023
CUST0728,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",913904.9,2,1.6,410,1,1.0,0,35,Other,Eldoret,2023
CUST0467,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",1142937.86,2,2.33,494,0,1.0,0,36,Male,Nakuru,2023
CUST0339,New,"Recently acquired customers, often with 1-2 purchases.",159320.03,1,2.0,108,1,-1.0,1,30,Female,Eldoret,2025
CUST0936,Churn Risk,"Customers showing signs of disengagement, high recency or returns.",580345.07,1,2.0,364,0,1.0,0,70,Female,Nairobi,2023
